HID	PA
49472	1
49473	1
49474	1
49475	1
49476	1
49477	1
49478	1
49479	1
49480	1
49481	1
49482	1
49483	1
49484	1
49485	1
49486	1
49487	1
49488	1
49489	1
49490	1
49491	1
49492	1
49547	0
49548	0
49549	0
49550	0
49551	0
49552	1
49553	1
49554	1
49555	1
49556	1
49557	1
49558	1
49559	1
49560	1
49561	1
49562	1
49563	1
49564	1
49565	1
49566	1
49567	1
49568	1
49569	1
49570	1
49571	1
49572	1
49573	1
49628	0
49629	0
49630	0
49631	0
49632	0
49633	0
49634	1
49635	1
49636	1
49637	1
49638	1
49639	1
49640	1
49641	1
49642	1
49643	1
49644	1
49645	1
49646	1
49647	1
49648	1
49649	1
49650	1
49651	1
49652	1
49653	1
49654	1
49709	0
49710	0
49711	0
49712	0
49713	0
49714	0
49715	1
49716	1
49717	1
49718	1
49719	1
49720	1
